temperature,humidity,heat_index,pressure,datetime
22.23,71.68,22.23,1009.36,2025-02-23 15:40:01.096029
22.14,71.66,22.14,1009.4,2025-02-23 15:41:00.548281
22.36,71.73,22.36,1009.35,2025-02-23 15:42:02.109645
22.32,71.9,22.32,1009.41,2025-02-23 15:43:01.538962
22.25,71.41,22.25,1009.34,2025-02-23 15:44:00.971575
22.23,71.35,22.23,1009.42,2025-02-23 15:45:00.402370
22.32,71.1,22.32,1009.4,2025-02-23 15:46:01.955527
22.34,71.56,22.34,1009.47,2025-02-23 15:47:01.391563
22.3,70.9,22.3,1009.47,2025-02-23 15:48:00.824255
22.3,70.78,22.3,1009.56,2025-02-23 15:49:00.257687
22.17,70.53,22.17,1009.59,2025-02-23 15:50:01.834356
22.36,70.58,22.36,1009.47,2025-02-23 15:51:01.269097
22.32,70.34,22.32,1009.51,2025-02-23 15:52:00.706448
22.45,70.66,22.45,1009.45,2025-02-23 15:53:00.141482
22.47,70.73,22.47,1009.43,2025-02-23 15:54:01.699181
22.4,70.16,22.4,1009.53,2025-02-23 15:55:01.136940
22.32,70.53,22.32,1009.53,2025-02-23 15:56:00.576090
22.47,70.18,22.47,1009.52,2025-02-23 15:57:00.010385
22.42,70.55,22.42,1009.51,2025-02-23 15:58:01.568830
22.38,70.35,22.38,1009.64,2025-02-23 15:59:00.998594
22.34,70.37,22.34,1009.61,2025-02-23 16:00:00.432027
22.4,70.86,22.4,1009.63,2025-02-23 16:01:01.987772
22.45,70.77,22.45,1009.62,2025-02-23 16:02:01.420258
22.56,70.88,22.56,1009.64,2025-02-23 16:03:00.852370
22.43,70.81,22.43,1009.77,2025-02-23 16:04:00.282574
22.69,71.16,22.69,1009.62,2025-02-23 16:05:01.837672
22.71,70.94,22.71,1009.69,2025-02-23 16:06:01.273187
22.69,70.88,22.69,1009.64,2025-02-23 16:07:00.704922
22.64,70.38,22.64,1009.65,2025-02-23 16:08:00.135633
22.69,70.57,22.69,1009.63,2025-02-23 16:09:01.697287
22.8,71.09,22.8,1009.68,2025-02-23 16:10:01.133588
22.88,70.4,22.88,1009.62,2025-02-23 16:11:00.565397
23.01,69.82,23.01,1009.63,2025-02-23 16:12:00.022346
22.84,70.19,22.84,1009.65,2025-02-23 16:13:01.576056
22.79,69.11,22.79,1009.7,2025-02-23 16:14:01.006768
22.77,69.45,22.77,1009.75,2025-02-23 16:15:00.440054
22.66,69.53,22.66,1009.62,2025-02-23 16:16:01.999643
22.82,68.97,22.82,1009.63,2025-02-23 16:17:01.430074
22.71,69.02,22.71,1009.67,2025-02-23 16:18:00.863403
22.82,69.08,22.82,1009.63,2025-02-23 16:19:00.292892
22.54,68.76,22.54,1009.52,2025-02-23 16:20:01.849015
22.71,68.84,22.71,1009.63,2025-02-23 16:21:01.287382
22.67,68.88,22.67,1009.61,2025-02-23 16:22:00.720712
22.75,68.69,22.75,1009.61,2025-02-23 16:23:00.155884
22.69,69.41,22.69,1009.64,2025-02-23 16:24:01.712940
22.54,68.66,22.54,1009.55,2025-02-23 16:25:01.143447
22.64,68.56,22.64,1009.66,2025-02-23 16:26:00.576052
22.67,69.44,22.67,1009.62,2025-02-23 16:27:00.008318
22.54,69.31,22.54,1009.64,2025-02-23 16:28:01.563291
22.66,68.53,22.66,1009.58,2025-02-23 16:29:00.992124
22.53,68.82,22.53,1009.68,2025-02-23 16:30:00.422405
22.58,68.79,22.58,1009.57,2025-02-23 16:31:01.978947
22.4,68.83,22.4,1009.57,2025-02-23 16:32:01.411861
22.43,68.91,22.43,1009.49,2025-02-23 16:33:00.848372
22.45,68.81,22.45,1009.63,2025-02-23 16:34:00.282328
22.38,69.5,22.38,1009.66,2025-02-23 16:35:01.838906
22.49,69.38,22.49,1009.64,2025-02-23 16:36:01.276721
22.47,69.27,22.47,1009.65,2025-02-23 16:37:00.715870
22.47,68.53,22.47,1009.68,2025-02-23 16:38:00.170624
22.54,69.12,22.54,1009.67,2025-02-23 16:39:01.727081
22.64,68.92,22.64,1009.7,2025-02-23 16:40:01.157930
22.62,69.31,22.62,1009.69,2025-02-23 16:41:00.617363
22.69,68.87,22.69,1009.76,2025-02-23 16:42:00.220168
22.56,68.41,22.56,1009.83,2025-02-23 16:43:01.791680
22.67,68.54,22.67,1009.72,2025-02-23 16:44:01.227073
22.62,68.58,22.62,1009.8,2025-02-23 16:45:00.672575
22.53,68.86,22.53,1009.84,2025-02-23 16:46:00.205563
22.54,68.74,22.54,1009.86,2025-02-23 16:47:01.803380
22.62,68.79,22.62,1009.96,2025-02-23 16:48:01.283831
22.66,69.16,22.66,1009.92,2025-02-23 16:49:00.778861
22.67,68.83,22.67,1009.95,2025-02-23 16:50:00.217321
22.75,68.7,22.75,1009.96,2025-02-23 16:51:01.798639
22.75,68.91,22.75,1009.96,2025-02-23 16:52:01.228837
22.71,68.65,22.71,1010.01,2025-02-23 16:53:00.667966
22.66,68.89,22.66,1009.98,2025-02-23 16:54:00.111574
22.56,68.59,22.56,1009.99,2025-02-23 16:55:01.732173
22.66,68.52,22.66,1009.97,2025-02-23 16:56:01.220395
22.73,68.95,22.73,1010.02,2025-02-23 16:57:00.666142
22.8,68.79,22.8,1009.95,2025-02-23 16:58:00.119975
22.8,69.43,22.8,1009.99,2025-02-23 16:59:01.727047
